trakt_id,watched_at,show,season,episode,title,imdb_id,trakt_user
7416364675,2021-04-17,Last Week Tonight with John Oliver,8,8,Episode 217: Long-Term Care,tt3530232,moana
7416364624,2021-04-17,The Circle,2,4,Lines Are Drawn,tt9581768,moana
7416364550,2021-04-17,The Circle,2,3,"Bye, Bye, Bye!",tt9581768,moana
7413200267,2021-04-15,The Bold Type,2,10,We'll Always Have Paris,tt6116060,moana
7413199808,2021-04-15,The Bold Type,2,9,Trippin,tt6116060,moana
7413199435,2021-04-15,The Circle,2,2,Alliances Are Formed,tt9581768,moana
7411664916,2021-04-14,The Circle,2,1,Back and More Savage Than Ever,tt9581768,moana
7410329657,2021-04-13,The Bold Type,2,8,Plan B,tt6116060,moana
7410329612,2021-04-13,The Bold Type,2,7,Betsy,tt6116060,moana
7410329557,2021-04-13,The Bold Type,2,6,The Domino Effect,tt6116060,moana
7410329506,2021-04-13,The Bold Type,2,5,Stride of Pride,tt6116060,moana
7410328863,2021-04-13,The Bold Type,2,4,OMG,tt6116060,moana
7410328570,2021-04-13,The Bold Type,2,3,The Scarlet Letter,tt6116060,moana
7410328498,2021-04-13,Last Week Tonight with John Oliver,8,7,Episode 216: The National Debt,tt3530232,moana
7410328450,2021-04-13,The Falcon and the Winter Soldier,1,4,The Whole World Is Watching,tt9208876,moana
7410328405,2021-04-13,Young Sheldon,4,13,The Geezer Bus and a New Model for Education,tt6226232,moana
7410328357,2021-04-13,Solar Opposites,2,8,The Solar Opposites Almost Get An Xbox,tt8910922,moana
7410328341,2021-04-13,Solar Opposites,2,7,The Unlikely Demise of Terry's Favorite Shot Glass,tt8910922,moana
7393877356,2021-04-05,Solar Opposites,2,6,The Apple Pencil Pro,tt8910922,moana
7393877173,2021-04-05,Solar Opposites,2,5,The Rad Awesome Terrific Ray,tt8910922,moana
7391621173,2021-04-05,Solar Opposites,2,4,The Emergency Urbanizer,tt8910922,moana
7391621162,2021-04-05,Young Sheldon,4,12,A Box of Treasure and the Meemaw of Science,tt6226232,moana
7391621042,2021-04-05,The Falcon and the Winter Soldier,1,3,Power Broker,tt9208876,moana
7386973780,2021-04-02,Solar Opposites,2,3,The Lake House Device,tt8910922,moana
7386973721,2021-04-02,Solar Opposites,2,2,The Earth Eraser,tt8910922,moana
7386973689,2021-04-02,Solar Opposites,2,1,The Sacred Non-repeating Number,tt8910922,moana
7386972270,2021-04-02,Nailed It!,5,6,Can't Believe It's Cake!,tt6987788,moana
7385009950,2021-04-01,Nailed It!,5,5,I've Failed and I Can't Get Up!,tt6987788,moana
7385009888,2021-04-01,Nailed It!,5,4,Travel Dos and Donuts,tt6987788,moana
7385009854,2021-04-01,Nailed It!,5,3,We're Gonna Need a Bigger Cake,tt6987788,moana
7385009825,2021-04-01,Nailed It!,5,2,The Burbank State Fair,tt6987788,moana
7385009776,2021-04-01,Nailed It!,5,1,An Ungodly Mess,tt6987788,moana
7377053636,2021-03-28,Last Week Tonight with John Oliver,8,6,Episode 215: Plastics,tt3530232,moana
7385008935,2021-03-26,The Falcon and the Winter Soldier,1,2,The Star-Spangled Man,tt9208876,moana
7358134829,2021-03-24,Sugar Rush,3,5,Tropical Vacation,tt8680560,moana
7358134780,2021-03-24,Sugar Rush,3,4,Blackout,tt8680560,moana
7358134616,2021-03-24,Home for Christmas,2,6,Christmas Chaos,tt10069398,moana
7358134592,2021-03-24,Home for Christmas,2,5,The Perfect Date,tt10069398,moana
7354684587,2021-03-22,Sugar Rush,3,3,Perfect Illusion,tt8680560,moana
7354684529,2021-03-22,Sugar Rush,3,2,Birds of a Feather,tt8680560,moana
7354684481,2021-03-22,Sugar Rush,3,1,Junk Foodie,tt8680560,moana
7352621195,2021-03-21,Home for Christmas,2,4,Christmas Speed Dating,tt10069398,moana
7352620913,2021-03-21,Home for Christmas,2,3,Stuck in the Past,tt10069398,moana
7350125526,2021-03-20,Calls,1,1,The End,tt9327706,moana
7348742484,2021-03-19,The Falcon and the Winter Soldier,1,1,New World Order,tt9208876,moana
7344878396,2021-03-17,The Bold Type,2,2,Rose Colored Glasses,tt6116060,moana
7344878332,2021-03-17,The Bold Type,2,1,Feminist Army,tt6116060,moana
7344641824,2021-03-17,Last Week Tonight with John Oliver,8,5,Episode 214: Tucker Carlson,tt3530232,moana
7342834559,2021-03-16,The Bold Type,1,10,Carry the Weight,tt6116060,moana
7342834392,2021-03-16,The Bold Type,1,9,Before Tequilla Sunrise,tt6116060,moana
7336471824,2021-03-13,#blackAF,1,8,"i know you may not get this, but the reason we deserve a vacation is... because of slavery",tt10311562,moana
7336471788,2021-03-13,#blackAF,1,7,"i know this is going to sound crazy... but this, too, is because of slavery",tt10311562,moana
7336471753,2021-03-13,#blackAF,1,6,"hard to believe, but still because of slavery",tt10311562,moana
7336471725,2021-03-13,#blackAF,1,5,"yo, between you and me... this is because of slavery",tt10311562,moana
7336471687,2021-03-13,#blackAF,1,4,"yup, you guessed it. again, this is because of slavery",tt10311562,moana
7336471577,2021-03-13,Young Sheldon,4,11,"A Pager, a Club and a Cranky Bag of Wrinkles",tt6226232,moana
7329807449,2021-03-10,The Bold Type,1,8,The End of the Beginning,tt6116060,moana
7329807423,2021-03-10,The Bold Type,1,7,Three Girls in a Tub,tt6116060,moana
7329807294,2021-03-10,The Bold Type,1,6,The Breast Issue,tt6116060,moana
7329807219,2021-03-10,The Bold Type,1,5,No Feminism in the Champagne Room,tt6116060,moana
7329806901,2021-03-10,#blackAF,1,3,still... because of slavery,tt10311562,moana
7329806587,2021-03-10,#blackAF,1,2,because of slavery too,tt10311562,moana
7329806493,2021-03-10,Young Sheldon,4,10,Cowboy Aerobics and 473 Grease-Free Bolts,tt6226232,moana
7329806428,2021-03-10,Last Week Tonight with John Oliver,8,4,Episode 213: Unemployment,tt3530232,moana
7319384634,2021-03-06,The Bold Type,1,4,If You Can't Do It With Feeling,tt6116060,moana
7319384583,2021-03-06,The Bold Type,1,3,The Woman Behind the Clothes,tt6116060,moana
7319077894,2021-03-06,The Bold Type,1,2,O Hell No,tt6116060,moana
7317534326,2021-03-05,#blackAF,1,1,because of slavery,tt10311562,moana
7317521191,2021-03-05,The Bold Type,1,1,Pilot,tt6116060,moana
7317518616,2021-03-05,Instant Hotel,1,12,Episode 12,tt9316032,moana
7317518615,2021-03-05,Instant Hotel,1,11,Episode 11,tt9316032,moana
7317518614,2021-03-05,Instant Hotel,1,10,Episode 10,tt9316032,moana
7317518613,2021-03-05,Instant Hotel,1,9,Episode 9,tt9316032,moana
7317518612,2021-03-05,Instant Hotel,1,8,Episode 8,tt9316032,moana
7317518611,2021-03-05,Instant Hotel,1,7,Episode 7,tt9316032,moana
7317518610,2021-03-05,Instant Hotel,1,6,Episode 6,tt9316032,moana
7317518609,2021-03-05,Instant Hotel,1,5,Episode 5,tt9316032,moana
7317518608,2021-03-05,Instant Hotel,1,4,Episode 4,tt9316032,moana
7317518607,2021-03-05,Instant Hotel,1,3,Episode 3,tt9316032,moana
7317518606,2021-03-05,Instant Hotel,1,2,Episode 2,tt9316032,moana
7317518605,2021-03-05,Instant Hotel,1,1,Episode 1,tt9316032,moana
7317516588,2021-03-05,Last Week Tonight with John Oliver,8,3,Episode 212: Raids,tt3530232,moana
7317516501,2021-03-05,WandaVision,1,9,The Series Finale,tt9140560,moana
7317515992,2021-03-05,Nadiya Bakes,1,8,Celebration Bakes,tt11714872,moana
7302403089,2021-02-28,DC Super Hero Girls,1,40,#EmperorPenguin,tt9628244,moana
7302402830,2021-02-28,DC Super Hero Girls,1,39,#TweenTitans,tt9628244,moana
7302402551,2021-02-28,DC Super Hero Girls,1,38,#AllAboutZee,tt9628244,moana
7302402430,2021-02-28,DC Super Hero Girls,1,37,#LivingTheNightmare,tt9628244,moana
7302402351,2021-02-28,DC Super Hero Girls,1,37,#LivingTheNightmare,tt9628244,moana
7302402237,2021-02-28,DC Super Hero Girls,1,36,#DinnerForFive,tt9628244,moana
7302401965,2021-02-28,DC Super Hero Girls,1,35,#Retreat,tt9628244,moana
7302202680,2021-02-28,Dickinson,1,1,Because I could not stop,tt8518136,moana
7302201769,2021-02-28,Nadiya Bakes,1,7,Biscuits and Bites,tt11714872,moana
7302201450,2021-02-28,Nadiya Bakes,1,6,Baking on a Budget,tt11714872,moana
7302201399,2021-02-28,Nadiya Bakes,1,5,Bakes to Share,tt11714872,moana
7302201038,2021-02-28,Nadiya Bakes,1,4,Baking with Chocolate,tt11714872,moana
7302201002,2021-02-28,Nadiya Bakes,1,3,Savoury Bakes,tt11714872,moana
7302200939,2021-02-28,Nadiya Bakes,1,2,Indulgent Desserts,tt11714872,moana
7302200902,2021-02-28,Nadiya Bakes,1,1,Classics with a Twist,tt11714872,moana
7302200609,2021-02-28,Young Sheldon,4,9,Crappy Frozen Ice Cream and an Organ Grinder's Monkey,tt6226232,moana
7297704693,2021-02-26,WandaVision,1,8,Previously On,tt9140560,moana
7293543806,2021-02-24,I Am Not Okay with This,1,3,The Party's Over,tt9446688,moana
7293543693,2021-02-24,I Am Not Okay with This,1,2,The Master of One F**k,tt9446688,moana
7293543678,2021-02-24,I Am Not Okay with This,1,1,Dear Diary...,tt9446688,moana
7293542449,2021-02-24,Trying,1,2,The Ex-Girlfriend,tt10982034,moana
7293542424,2021-02-24,Trying,1,1,Nikki and Jason,tt10982034,moana
7293541503,2021-02-24,Headspace Guide to Meditation,1,2,How to Let Go,tt13617024,moana
7293541470,2021-02-24,Last Week Tonight with John Oliver,8,2,Episode 211: Meatpacking,tt3530232,moana
7284886565,2021-02-22,Never Have I Ever,1,10,... said I'm sorry,tt10062292,moana
7284886469,2021-02-22,Never Have I Ever,1,9,... had to be on my best behavior,tt10062292,moana
7284886107,2021-02-22,Never Have I Ever,1,8,... pissed off everyone I know,tt10062292,moana
7282659433,2021-02-22,Central Park,1,10,A Fish Called Snakehead,tt8129006,moana
7282659420,2021-02-22,Central Park,1,9,Live it Up Tonight,tt8129006,moana
7282659408,2021-02-22,Central Park,1,8,Hot Oven,tt8129006,moana
7282659388,2021-02-22,Young Sheldon,4,8,An Existential Crisis and a Bear That Makes Bubbles,tt6226232,moana
7274441354,2021-02-20,WandaVision,1,7,Breaking the Fourth Wall,tt9140560,moana
7274441078,2021-02-20,Central Park,1,7,"Squirrel, Interrupted",tt8129006,moana
7274441057,2021-02-20,Central Park,1,6,Rival Busker,tt8129006,moana
7274441009,2021-02-20,Never Have I Ever,1,7,"... been a big, fat liar",tt10062292,moana
7274440970,2021-02-20,Never Have I Ever,1,6,... been the loneliest boy in the world,tt10062292,moana
7274440937,2021-02-20,Never Have I Ever,1,5,... started a nuclear war,tt10062292,moana
7274440830,2021-02-20,Never Have I Ever,1,4,... felt super Indian,tt10062292,moana
7265804951,2021-02-16,Last Week Tonight with John Oliver,8,1,Episode 210: The Next Pandemic,tt3530232,moana
7265763678,2021-02-16,Never Have I Ever,1,3,... gotten drunk with the popular kids,tt10062292,moana
7265762801,2021-02-16,Never Have I Ever,1,2,... had sex with Paxton Hall-Yoshida,tt10062292,moana
7265761893,2021-02-16,Never Have I Ever,1,1,Pilot,tt10062292,moana
7258723636,2021-02-14,Central Park,1,5,Dog Spray Afternoon,tt8129006,moana
7257693027,2021-02-14,History of Swear Words,1,6,Damn,tt13617060,moana
7257693001,2021-02-14,The Crown,4,10,War,tt4786824,moana
7257692963,2021-02-14,The Crown,4,9,Avalanche,tt4786824,moana
7257692928,2021-02-14,Young Sheldon,4,7,A Philosophy Class and Worms That Can Chase You,tt6226232,moana
7257692599,2021-02-14,Central Park,1,4,Garbage Ballet,tt8129006,moana
7257692530,2021-02-14,Central Park,1,3,Hat Luncheon,tt8129006,moana
7257692450,2021-02-14,WandaVision,1,6,All-New Halloween Spooktacular!,tt9140560,moana
7253143599,2021-02-12,The Crown,4,8,48:1,tt4786824,moana
7251242534,2021-02-11,Central Park,1,2,Skater’s Circle,tt8129006,moana
7251242475,2021-02-11,Central Park,1,1,Episode One,tt8129006,moana
7251239975,2021-02-11,Bling Empire,1,8,Will You Marry Me?,tt13660962,moana
7251238571,2021-02-11,Bling Empire,1,7,Kevin and Kane Take Charleston,tt13660962,moana
7251238138,2021-02-11,Bling Empire,1,6,The Other Side,tt13660962,moana
7246777389,2021-02-09,Nailed It! Mexico,3,6,Funny Bakes,tt9708588,moana
7246777348,2021-02-09,Nailed It! Mexico,3,5,Super Fails,tt9708588,moana
7246777318,2021-02-09,Nailed It! Mexico,3,4,F is for Fail,tt9708588,moana
7246777253,2021-02-09,Nailed It! Mexico,3,3,Fairy Fails,tt9708588,moana
7246777050,2021-02-09,Nailed It! Mexico,3,2,Baking Cemetery,tt9708588,moana
7246776941,2021-02-09,Nailed It! Mexico,3,1,God of Disasters,tt9708588,moana
7246776802,2021-02-09,Bling Empire,1,5,Private Lies,tt13660962,moana
7246776699,2021-02-09,Bling Empire,1,4,Beverly Hills Heartbreak,tt13660962,moana
7246776604,2021-02-09,Bling Empire,1,3,What's in Anna's Shower?,tt13660962,moana
7246776545,2021-02-09,Bling Empire,1,2,Tale of Two Trusts,tt13660962,moana
7242703805,2021-02-07,Victorious,4,13,Victori-Yes,tt1604099,moana
7242703804,2021-02-07,Victorious,4,12,Star-Spangled Tori,tt1604099,moana
7242703803,2021-02-07,Victorious,4,11,The Slap Fight,tt1604099,moana
7242703802,2021-02-07,Victorious,4,10,Brain Squeezers,tt1604099,moana
7242703801,2021-02-07,Victorious,4,9,The Bad Roommate,tt1604099,moana
7242703800,2021-02-07,Victorious,4,8,Robbie Sells Rex,tt1604099,moana
7242703799,2021-02-07,Victorious,4,7,One Thousand Berry Balls,tt1604099,moana
7242703798,2021-02-07,Victorious,4,6,Tori Fixes Beck & Jade,tt1604099,moana
7242703797,2021-02-07,Victorious,4,5,Cell Block,tt1604099,moana
7242703796,2021-02-07,Victorious,4,4,Three Girls and a Moose,tt1604099,moana
7242702535,2021-02-07,The Crown,4,7,The Hereditary Principle,tt4786824,moana
7246776485,2021-02-05,WandaVision,1,5,On a Very Special Episode...,tt9140560,moana
7226998417,2021-01-31,WandaVision,1,4,We Interrupt This Program,tt9140560,moana
7217396571,2021-01-29,Victorious,4,3,Opposite Date,tt1604099,moana
7217396492,2021-01-29,Victorious,4,2,The Hambone King,tt1604099,moana
7217396435,2021-01-29,Victorious,4,1,Wanko's Warehouse,tt1604099,moana
7217395829,2021-01-29,Victorious,3,12,The Blonde Squad,tt1604099,moana
7217395828,2021-01-29,Victorious,3,11,Crazy Ponnie,tt1604099,moana
7217395827,2021-01-29,Victorious,3,10,Tori Goes Platinum,tt1604099,moana
7217395826,2021-01-29,Victorious,3,9,How Trina Got In,tt1604099,moana
7217395825,2021-01-29,Victorious,3,8,Driving Tori Crazy,tt1604099,moana
7217395824,2021-01-29,Victorious,3,7,April Fools Blank,tt1604099,moana
7217395823,2021-01-29,Victorious,3,6,Tori and Jade's Playdate,tt1604099,moana
7217395822,2021-01-29,Victorious,3,5,"Car, Rain & Fire",tt1604099,moana
7217395821,2021-01-29,Victorious,3,4,Andre's Horrible Girl,tt1604099,moana
7217395820,2021-01-29,Victorious,3,3,The Worst Couple,tt1604099,moana
7217394703,2021-01-29,Stay Here,1,8,DC Firehouse,tt8773338,moana
7217394606,2021-01-29,Stay Here,1,7,Palm Springs Time Machine,tt8773338,moana
7217394186,2021-01-29,The Crown,4,6,Terra Nullius,tt4786824,moana
7217393995,2021-01-29,The Crown,4,5,Fagan,tt4786824,moana
7174931976,2021-01-22,Carmen Sandiego,4,8,The Dark Red Caper,tt7042146,moana
7174930609,2021-01-22,Carmen Sandiego,4,7,The Viennese Waltz Caper,tt7042146,moana
7174930432,2021-01-22,The Crown,4,4,Favourites,tt4786824,moana
7226998381,2021-01-22,WandaVision,1,3,Now in Color,tt9140560,moana
7246777526,2021-01-22,Young Sheldon,4,6,Freshman Orientation And The Inventor Of The Zipper,tt6226232,moana
7166442973,2021-01-21,Bling Empire,1,1,Necklacegate 90210,tt13660962,moana
7166441739,2021-01-21,Carmen Sandiego,4,6,The Egyptian Decryption Caper,tt7042146,moana
7166441696,2021-01-21,Carmen Sandiego,4,5,The V.I.L.E. History Caper,tt7042146,moana
7166441647,2021-01-21,Carmen Sandiego,4,4,The Himalayan Rescue Caper,tt7042146,moana
7166441602,2021-01-21,Carmen Sandiego,4,3,The Robo Caper,tt7042146,moana
7166441426,2021-01-21,Carmen Sandiego,4,2,The Big Bad Ivy Caper,tt7042146,moana
7166441390,2021-01-21,Carmen Sandiego,4,1,The Beijing Bullion Caper,tt7042146,moana
7166440062,2021-01-21,History of Swear Words,1,5,Pu**y,tt13617060,moana
7166423016,2021-01-21,History of Swear Words,1,4,D**k,tt13617060,moana
7143612852,2021-01-18,Victorious,3,2,The Gorilla Club,tt1604099,moana
7143612798,2021-01-18,Victorious,3,1,The Breakfast Bunch,tt1604099,moana
7143612757,2021-01-18,Bridgerton,1,8,After the Rain,tt8740790,moana
7143612626,2021-01-18,Bridgerton,1,7,Oceans Apart,tt8740790,moana
7143612530,2021-01-18,The Crown,4,3,Fairytale,tt4786824,moana
7143612396,2021-01-18,The Big Show Show,1,8,The Big Decision,tt10726356,moana
7323539349,2021-01-15,Disenchantment,2,10,Bean Falls Down,tt5363918,moana
7323539348,2021-01-15,Disenchantment,2,9,The Madness of King Zog,tt5363918,moana
7323539347,2021-01-15,Disenchantment,2,8,"Hey, Pig Spender",tt5363918,moana
7323539346,2021-01-15,Disenchantment,2,7,Bad Moon Rising,tt5363918,moana
7323539345,2021-01-15,Disenchantment,2,6,Last Splash,tt5363918,moana
7323539344,2021-01-15,Disenchantment,2,5,Freak Out!,tt5363918,moana
7323539343,2021-01-15,Disenchantment,2,4,Steamland Confidential,tt5363918,moana
7323539342,2021-01-15,Disenchantment,2,3,Beanie Get Your Gun,tt5363918,moana
7323539341,2021-01-15,Disenchantment,2,2,You're the Bean,tt5363918,moana
7323539340,2021-01-15,Disenchantment,2,1,Subterranean Homesick Blues,tt5363918,moana
7226998163,2021-01-15,WandaVision,1,2,Don't Touch That Dial,tt9140560,moana
7226998129,2021-01-15,WandaVision,1,1,Filmed Before a Live Studio Audience,tt9140560,moana
7128732423,2021-01-14,The Crown,4,2,The Balmoral Test,tt4786824,moana
7128731413,2021-01-14,The Big Show Show,1,7,The Big Surprise,tt10726356,moana
7128731350,2021-01-14,The Big Show Show,1,6,The Big Party,tt10726356,moana
7125182417,2021-01-13,Victorious,2,13,Blooptorious,tt1604099,moana
7125182319,2021-01-13,Victorious,2,12,A Christmas Tori,tt1604099,moana
7125182192,2021-01-13,Victorious,2,11,Terror on Cupcake Street,tt1604099,moana
7125182068,2021-01-13,Victorious,2,11,Terror on Cupcake Street,tt1604099,moana
7125181930,2021-01-13,Victorious,2,10,Jade Gets Crushed,tt1604099,moana
7125181886,2021-01-13,Victorious,2,9,Tori Tortures Teacher,tt1604099,moana
7125181624,2021-01-13,The Big Show Show,1,6,The Big Party,tt10726356,moana
7125181561,2021-01-13,The Big Show Show,1,5,The Big Process,tt10726356,moana
7125181539,2021-01-13,The Big Show Show,1,4,The Big Sinkhole,tt10726356,moana
7107731243,2021-01-11,Victorious,2,8,Who Did It to Trina?,tt1604099,moana
7107731053,2021-01-11,Victorious,2,7,Helen Back Again,tt1604099,moana
7107730603,2021-01-11,Victorious,2,6,Locked Up!,tt1604099,moana
7107730527,2021-01-11,Victorious,2,5,Prom Wrecker,tt1604099,moana
7105742692,2021-01-11,The Big Show Show,1,3,The Big Brain,tt10726356,moana
7105742476,2021-01-11,The Big Show Show,1,2,The Big Punisher,tt10726356,moana
7097353260,2021-01-10,Victorious,2,4,Tori Gets Stuck,tt1604099,moana
7097351799,2021-01-10,Victorious,2,3,Ice Cream for Ke$ha,tt1604099,moana
7097351695,2021-01-10,Victorious,2,2,Beck Falls For Tori,tt1604099,moana
7097351485,2021-01-10,Victorious,2,1,Beggin' on Your Knees,tt1604099,moana
7097351251,2021-01-10,The Crown,4,1,Gold Stick,tt4786824,moana
7097351201,2021-01-10,The Big Show Show,1,1,Prototype,tt10726356,moana
7091041526,2021-01-09,History of Swear Words,1,3,Bitch,tt13617060,moana
7091040765,2021-01-09,History of Swear Words,1,2,Sh*t,tt13617060,moana
7091040588,2021-01-09,Best Leftovers Ever!,1,8,Bland to Flavor Bomb,tt13563634,moana
7091039950,2021-01-09,Best Leftovers Ever!,1,7,Fiesta Feast,tt13563634,moana
7091039855,2021-01-09,Best Leftovers Ever!,1,6,Welcome to the Neighborhood,tt13563634,moana
7091039591,2021-01-09,Best Leftovers Ever!,1,5,Down-Home to Uptown,tt13563634,moana
7091039422,2021-01-09,Best Leftovers Ever!,1,4,Pot Roast to French Toast,tt13563634,moana
7079594471,2021-01-05,Bridgerton,1,6,Swish,tt8740790,moana
7079566609,2021-01-05,History of Swear Words,1,1,F**k,tt13617060,moana
7079553598,2021-01-05,Best Leftovers Ever!,1,4,Pot Roast to French Toast,tt13563634,moana
7076792395,2021-01-04,Best Leftovers Ever!,1,3,The Holidays!,tt13563634,moana
7076792229,2021-01-04,Best Leftovers Ever!,1,2,Game Day Gourmet,tt13563634,moana
7074805153,2021-01-04,Headspace Guide to Meditation,1,1,How to Get Started,tt13617024,moana
7073896757,2021-01-03,Stay Here,1,6,Hudson River Carriage House,tt8773338,moana
7073896606,2021-01-03,Stay Here,1,5,Paso Robles Wine Country Cottage,tt8773338,moana
7073361517,2021-01-03,Bridgerton,1,5,The Duke and I,tt8740790,moana
7073361437,2021-01-03,The Morning Show,1,10,The Interview,tt7203552,moana
7073361393,2021-01-03,The Morning Show,1,9,Play the Queen,tt7203552,moana
7072756032,2021-01-03,Dream Home Makeover,2,6,Bedroom Oasis,tt13161310,moana
7072365674,2021-01-03,Best Leftovers Ever!,1,1,Fast Food to Fancy,tt13563634,moana
7072365215,2021-01-03,Nailed It! Mexico,2,6,Sink or Swim,tt9708588,moana
7072365139,2021-01-03,Dream Home Makeover,2,5,Mountain Retreat Makeover,tt13161310,moana
7072364941,2021-01-03,Dream Home Makeover,2,4,Restoring History,tt13161310,moana
7070194073,2021-01-02,Dream Home Makeover,2,3,Bath Hideaway,tt13161310,moana
7070193951,2021-01-02,Dream Home Makeover,2,2,Midcentury Makeover,tt13161310,moana
7070193902,2021-01-02,Dream Home Makeover,2,1,Luxury Estate,tt13161310,moana
7070193494,2021-01-02,Nailed It! Mexico,2,5,On the Dance-flour,tt9708588,moana
7070193132,2021-01-02,Bridgerton,1,4,An Affair of Honor,tt8740790,moana
7070192963,2021-01-02,Nailed It! Mexico,2,4,Daft Craft,tt9708588,moana
7063731998,2021-01-01,Nailed It! Mexico,2,3,Parade of Fails,tt9708588,moana
